N,EMG_0,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6,EMG_7,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,VBAT
11618,130174.0,95639.0,-67943.0,110014.0,222131.0,595469.0,200580.0,189508.0,7582.0,3466.0,13377.0,19616.0,-11910.0,734.0,3649.0
11619,129161.0,95824.0,-67421.0,110666.0,222989.0,596027.0,200261.0,188044.0,7582.0,3466.0,13377.0,19616.0,-11910.0,734.0,3649.0
11620,128576.0,95821.0,-67479.0,110544.0,222839.0,595494.0,199896.0,187331.0,7582.0,3466.0,13377.0,19616.0,-11910.0,734.0,3649.0
11621,128461.0,95338.0,-68314.0,109394.0,221282.0,594342.0,200040.0,187547.0,9473.0,5193.0,11632.0,13366.0,-6701.0,-1777.0,3649.0
11622,128901.0,95569.0,-67859.0,110147.0,222423.0,595255.0,199676.0,188957.0,9473.0,5193.0,11632.0,13366.0,-6701.0,-1777.0,3649.0
11623,129559.0,96069.0,-67457.0,110391.0,222568.0,595743.0,199626.0,190692.0,9473.0,5193.0,11632.0,13366.0,-6701.0,-1777.0,3649.0
11624,129164.0,95964.0,-67473.0,110451.0,222773.0,595878.0,199413.0,190748.0,9473.0,5193.0,11632.0,13366.0,-6701.0,-1777.0,3649.0
11625,129209.0,96302.0,-67109.0,110809.0,223186.0,596177.0,199723.0,190436.0,9473.0,5193.0,11632.0,13366.0,-6701.0,-1777.0,3649.0
11626,128708.0,95993.0,-67311.0,110593.0,222977.0,595906.0,200175.0,190421.0,9473.0,5193.0,11632.0,13366.0,-6701.0,-1777.0,3649.0
11627,128275.0,95876.0,-67400.0,110521.0,222883.0,595574.0,200372.0,190767.0,9473.0,5193.0,11632.0,13366.0,-6701.0,-1777.0,3649.0
11628,128150.0,95606.0,-67871.0,109874.0,222286.0,594465.0,200167.0,191082.0,9473.0,5193.0,11632.0,13366.0,-6701.0,-1777.0,3649.0
11629,128299.0,95799.0,-67606.0,110206.0,222439.0,593871.0,199876.0,191401.0,9473.0,5193.0,11632.0,13366.0,-6701.0,-1777.0,3649.0
11630,128528.0,96169.0,-67184.0,110690.0,222877.0,595380.0,199666.0,191574.0,9473.0,5193.0,11632.0,13366.0,-6701.0,-1777.0,3649.0
11631,128073.0,95903.0,-67358.0,110263.0,222629.0,596177.0,199478.0,190898.0,11139.0,7371.0,9930.0,6722.0,564.0,-1801.0,3649.0
11632,128313.0,96377.0,-66823.0,110769.0,223573.0,596742.0,199835.0,190917.0,11139.0,7371.0,9930.0,6722.0,564.0,-1801.0,3649.0
11633,128317.0,96546.0,-67074.0,111043.0,223593.0,596466.0,199930.0,190565.0,11139.0,7371.0,9930.0,6722.0,564.0,-1801.0,3649.0
11634,127954.0,96389.0,-66837.0,110843.0,223109.0,596155.0,199514.0,189631.0,11139.0,7371.0,9930.0,6722.0,564.0,-1801.0,3649.0
11635,127828.0,96318.0,-66861.0,110804.0,223123.0,596222.0,199523.0,189188.0,11139.0,7371.0,9930.0,6722.0,564.0,-1801.0,3649.0
11636,127791.0,96315.0,-67050.0,110553.0,222988.0,596123.0,199610.0,189151.0,11139.0,7371.0,9930.0,6722.0,564.0,-1801.0,3649.0
11637,127460.0,96175.0,-67061.0,110590.0,223149.0,596403.0,199803.0,188959.0,11139.0,7371.0,9930.0,6722.0,564.0,-1801.0,3649.0
11638,126919.0,96042.0,-66971.0,110713.0,223280.0,596503.0,199482.0,188143.0,11139.0,7371.0,9930.0,6722.0,564.0,-1801.0,3649.0
11639,126685.0,96171.0,-66576.0,111222.0,223727.0,596963.0,199354.0,187209.0,11139.0,7371.0,9930.0,6722.0,564.0,-1801.0,3649.0
11640,127333.0,96578.0,-66104.0,111987.0,223947.0,597064.0,199251.0,187398.0,11139.0,7371.0,9930.0,6722.0,564.0,-1801.0,3649.0
11641,127847.0,96714.0,-66202.0,111550.0,223603.0,596724.0,199275.0,188319.0,11062.0,9219.0,9116.0,-4131.0,3993.0,498.0,3649.0
11642,128524.0,96645.0,-66844.0,109956.0,223124.0,596596.0,199549.0,189788.0,11062.0,9219.0,9116.0,-4131.0,3993.0,498.0,3649.0
11643,128477.0,96021.0,-67462.0,109614.0,222557.0,595976.0,199441.0,190481.0,11062.0,9219.0,9116.0,-4131.0,3993.0,498.0,3649.0
11644,128013.0,95207.0,-67990.0,109271.0,222187.0,595783.0,199681.0,190880.0,11062.0,9219.0,9116.0,-4131.0,3993.0,498.0,3649.0
11645,127958.0,95326.0,-67779.0,109434.0,222299.0,595967.0,199638.0,189831.0,11062.0,9219.0,9116.0,-4131.0,3993.0,498.0,3649.0
11646,128536.0,96251.0,-67133.0,109874.0,222630.0,596381.0,199393.0,188973.0,11062.0,9219.0,9116.0,-4131.0,3993.0,498.0,3649.0
11647,128237.0,95905.0,-66884.0,110345.0,223193.0,597014.0,199593.0,189389.0,11062.0,9219.0,9116.0,-4131.0,3993.0,498.0,3649.0
11648,127954.0,95264.0,-67287.0,109991.0,222921.0,596853.0,199890.0,189896.0,11062.0,9219.0,9116.0,-4131.0,3993.0,498.0,3649.0
11649,127533.0,94576.0,-67932.0,109368.0,222427.0,596604.0,200061.0,189763.0,11062.0,9219.0,9116.0,-4131.0,3993.0,498.0,3649.0
11650,128458.0,95324.0,-67471.0,109668.0,222610.0,596877.0,200081.0,189679.0,11062.0,9219.0,9116.0,-4131.0,3993.0,498.0,3649.0
11651,128822.0,95556.0,-67385.0,109649.0,222476.0,596828.0,199754.0,189449.0,10058.0,9959.0,9743.0,-11993.0,2565.0,474.0,3649.0
11652,129023.0,95567.0,-67407.0,109637.0,222459.0,596918.0,199708.0,189721.0,10058.0,9959.0,9743.0,-11993.0,2565.0,474.0,3649.0
11653,128958.0,95740.0,-66877.0,110315.0,223191.0,597827.0,199964.0,189721.0,10058.0,9959.0,9743.0,-11993.0,2565.0,474.0,3649.0
11654,128473.0,95608.0,-67019.0,110148.0,223028.0,597803.0,200014.0,189031.0,10058.0,9959.0,9743.0,-11993.0,2565.0,474.0,3649.0
11655,128467.0,95735.0,-66909.0,110077.0,222914.0,597744.0,199881.0,188591.0,10058.0,9959.0,9743.0,-11993.0,2565.0,474.0,3649.0
11656,128387.0,95360.0,-66755.0,110045.0,222952.0,597952.0,199981.0,188674.0,10058.0,9959.0,9743.0,-11993.0,2565.0,474.0,3649.0
11657,128751.0,95221.0,-67327.0,109812.0,222783.0,597868.0,200543.0,189083.0,10058.0,9959.0,9743.0,-11993.0,2565.0,474.0,3649.0
11658,129035.0,95414.0,-67889.0,109603.0,222604.0,597771.0,200817.0,189088.0,10058.0,9959.0,9743.0,-11993.0,2565.0,474.0,3649.0
11659,129044.0,95539.0,-67257.0,110049.0,222906.0,598161.0,200521.0,188556.0,10058.0,9959.0,9743.0,-11993.0,2565.0,474.0,3649.0
11660,129558.0,96068.0,-66822.0,110478.0,223302.0,598576.0,200776.0,188310.0,10058.0,9959.0,9743.0,-11993.0,2565.0,474.0,3649.0
11661,128924.0,95561.0,-67263.0,110098.0,222991.0,598283.0,200741.0,188221.0,9734.0,8696.0,11213.0,-11936.0,263.0,-1092.0,3649.0
11662,128861.0,95168.0,-67864.0,109366.0,222143.0,597356.0,200649.0,188223.0,9734.0,8696.0,11213.0,-11936.0,263.0,-1092.0,3649.0
11663,128860.0,95567.0,-67264.0,110070.0,222803.0,598034.0,200604.0,187625.0,9734.0,8696.0,11213.0,-11936.0,263.0,-1092.0,3649.0
11664,128963.0,95581.0,-67304.0,109988.0,222723.0,597991.0,200491.0,187675.0,9734.0,8696.0,11213.0,-11936.0,263.0,-1092.0,3649.0
11665,129358.0,95726.0,-67285.0,109925.0,222716.0,598044.0,200801.0,188069.0,9734.0,8696.0,11213.0,-11936.0,263.0,-1092.0,3649.0
11666,129025.0,95353.0,-67786.0,109393.0,222436.0,597917.0,200949.0,188003.0,9734.0,8696.0,11213.0,-11936.0,263.0,-1092.0,3649.0
11667,128886.0,95216.0,-67785.0,109531.0,222790.0,598348.0,201059.0,187908.0,9734.0,8696.0,11213.0,-11936.0,263.0,-1092.0,3649.0
11668,128926.0,95640.0,-67024.0,110381.0,223239.0,598629.0,200999.0,187626.0,9734.0,8696.0,11213.0,-11936.0,263.0,-1092.0,3649.0
11669,129387.0,96223.0,-66508.0,110854.0,223584.0,598936.0,200984.0,187748.0,9734.0,8696.0,11213.0,-11936.0,263.0,-1092.0,3649.0
11670,129789.0,96434.0,-66516.0,110769.0,223586.0,599002.0,201041.0,187853.0,9734.0,8696.0,11213.0,-11936.0,263.0,-1092.0,3649.0
11671,129733.0,96518.0,-66494.0,110800.0,223693.0,599208.0,201086.0,187081.0,9694.0,5938.0,12397.0,-8389.0,-1290.0,-665.0,3649.0
11672,129041.0,96091.0,-66751.0,110573.0,223491.0,599096.0,200866.0,186450.0,9694.0,5938.0,12397.0,-8389.0,-1290.0,-665.0,3649.0
11673,128909.0,95763.0,-66917.0,110436.0,223363.0,598974.0,200980.0,187100.0,9694.0,5938.0,12397.0,-8389.0,-1290.0,-665.0,3649.0
11674,129668.0,95923.0,-66947.0,110382.0,223259.0,598898.0,201223.0,188025.0,9694.0,5938.0,12397.0,-8389.0,-1290.0,-665.0,3649.0
11675,130239.0,96185.0,-66761.0,110546.0,223412.0,599116.0,201173.0,188184.0,9694.0,5938.0,12397.0,-8389.0,-1290.0,-665.0,3649.0
11676,129951.0,95437.0,-67549.0,109776.0,222663.0,598419.0,200663.0,188486.0,9694.0,5938.0,12397.0,-8389.0,-1290.0,-665.0,3649.0
11677,130063.0,95138.0,-67874.0,109461.0,222370.0,598211.0,200418.0,189222.0,9694.0,5938.0,12397.0,-8389.0,-1290.0,-665.0,3649.0
11678,129816.0,95280.0,-67713.0,109542.0,222374.0,598199.0,200179.0,188428.0,9694.0,5938.0,12397.0,-8389.0,-1290.0,-665.0,3649.0
11679,129996.0,95711.0,-67300.0,109950.0,222734.0,598593.0,200674.0,188424.0,9694.0,5938.0,12397.0,-8389.0,-1290.0,-665.0,3649.0
11680,130140.0,95986.0,-66921.0,110441.0,223289.0,599291.0,201388.0,188845.0,9694.0,5938.0,12397.0,-8389.0,-1290.0,-665.0,3649.0
11681,129909.0,95973.0,-66763.0,110767.0,223484.0,599503.0,201612.0,188644.0,9310.0,3645.0,12741.0,-1241.0,-1356.0,1012.0,3649.0
11682,129726.0,95596.0,-67194.0,110270.0,222919.0,599024.0,201279.0,188260.0,9310.0,3645.0,12741.0,-1241.0,-1356.0,1012.0,3649.0
11683,130104.0,95714.0,-67282.0,109821.0,222875.0,599184.0,201423.0,188499.0,9310.0,3645.0,12741.0,-1241.0,-1356.0,1012.0,3649.0
11684,130403.0,95865.0,-67234.0,109968.0,222853.0,599061.0,201556.0,188790.0,9310.0,3645.0,12741.0,-1241.0,-1356.0,1012.0,3649.0
11685,130140.0,95831.0,-67203.0,110001.0,222826.0,599094.0,201349.0,188780.0,9310.0,3645.0,12741.0,-1241.0,-1356.0,1012.0,3649.0
11686,130103.0,95645.0,-67157.0,110156.0,223013.0,599375.0,201291.0,188918.0,9310.0,3645.0,12741.0,-1241.0,-1356.0,1012.0,3649.0
11687,130333.0,95772.0,-67146.0,110096.0,222855.0,599119.0,201311.0,189217.0,9310.0,3645.0,12741.0,-1241.0,-1356.0,1012.0,3649.0
11688,130246.0,95878.0,-67115.0,110013.0,222647.0,598867.0,201067.0,189200.0,9310.0,3645.0,12741.0,-1241.0,-1356.0,1012.0,3649.0
11689,129999.0,95831.0,-67011.0,110173.0,222774.0,599029.0,200454.0,188643.0,9310.0,3645.0,12741.0,-1241.0,-1356.0,1012.0,3649.0
11690,130284.0,96202.0,-66491.0,110758.0,223396.0,599761.0,200424.0,187759.0,9310.0,3645.0,12741.0,-1241.0,-1356.0,1012.0,3649.0
11691,130266.0,96659.0,-65980.0,111239.0,223916.0,600348.0,200571.0,186808.0,8997.0,2750.0,12784.0,4412.0,-1178.0,2127.0,3649.0
11692,130117.0,96703.0,-65817.0,111226.0,224023.0,600519.0,200600.0,186451.0,8997.0,2750.0,12784.0,4412.0,-1178.0,2127.0,3649.0
11693,130222.0,96824.0,-65619.0,111343.0,224206.0,600679.0,200913.0,186964.0,8997.0,2750.0,12784.0,4412.0,-1178.0,2127.0,3649.0
11694,130089.0,96694.0,-66160.0,111308.0,224119.0,600525.0,201403.0,187554.0,8997.0,2750.0,12784.0,4412.0,-1178.0,2127.0,3649.0
11695,129764.0,96171.0,-66433.0,110677.0,223261.0,599792.0,201680.0,187639.0,8997.0,2750.0,12784.0,4412.0,-1178.0,2127.0,3649.0
11696,129679.0,95700.0,-67089.0,109933.0,222591.0,599270.0,201391.0,187976.0,8997.0,2750.0,12784.0,4412.0,-1178.0,2127.0,3649.0
11697,129718.0,95114.0,-67749.0,109330.0,222219.0,599064.0,201767.0,189553.0,8997.0,2750.0,12784.0,4412.0,-1178.0,2127.0,3649.0
11698,130512.0,95700.0,-67184.0,109848.0,222670.0,599448.0,201796.0,189857.0,8997.0,2750.0,12784.0,4412.0,-1178.0,2127.0,3649.0
11699,130358.0,95971.0,-66805.0,110231.0,222899.0,599532.0,201463.0,189372.0,8997.0,2750.0,12784.0,4412.0,-1178.0,2127.0,3649.0
11700,129895.0,96048.0,-66588.0,110477.0,223120.0,599771.0,201539.0,188863.0,8997.0,2750.0,12784.0,4412.0,-1178.0,2127.0,3649.0
11701,129764.0,96352.0,-66160.0,110899.0,223568.0,600248.0,201664.0,188480.0,9063.0,3696.0,12757.0,5645.0,-1242.0,2295.0,3649.0
11702,129614.0,96251.0,-66289.0,110751.0,223379.0,600028.0,201214.0,187853.0,9063.0,3696.0,12757.0,5645.0,-1242.0,2295.0,3649.0
11703,129767.0,96172.0,-66519.0,110458.0,223089.0,599749.0,200791.0,187710.0,9063.0,3696.0,12757.0,5645.0,-1242.0,2295.0,3649.0
11704,129425.0,95771.0,-66861.0,110129.0,222792.0,599413.0,200672.0,187594.0,9063.0,3696.0,12757.0,5645.0,-1242.0,2295.0,3649.0
11705,130157.0,96296.0,-66327.0,110621.0,223226.0,599673.0,201016.0,188634.0,9063.0,3696.0,12757.0,5645.0,-1242.0,2295.0,3649.0
11706,130594.0,96851.0,-65817.0,111094.0,223715.0,600176.0,201686.0,189105.0,9063.0,3696.0,12757.0,5645.0,-1242.0,2295.0,3649.0
11707,130530.0,97037.0,-65628.0,111233.0,223810.0,600262.0,201655.0,188738.0,9063.0,3696.0,12757.0,5645.0,-1242.0,2295.0,3649.0
11708,130268.0,96601.0,-66108.0,110744.0,223304.0,599721.0,201424.0,188521.0,9063.0,3696.0,12757.0,5645.0,-1242.0,2295.0,3649.0
11709,130958.0,96758.0,-66110.0,110738.0,223291.0,599753.0,201600.0,189151.0,9063.0,3696.0,12757.0,5645.0,-1242.0,2295.0,3649.0
11710,130304.0,96195.0,-66471.0,110456.0,223106.0,599654.0,201603.0,188924.0,9063.0,3696.0,12757.0,5645.0,-1242.0,2295.0,3649.0
11711,129885.0,95979.0,-66587.0,110336.0,222995.0,599523.0,201801.0,188738.0,9317.0,5301.0,12392.0,3345.0,-714.0,1359.0,3649.0
11712,129937.0,96247.0,-66325.0,110589.0,223173.0,599548.0,201548.0,188559.0,9317.0,5301.0,12392.0,3345.0,-714.0,1359.0,3649.0
11713,129903.0,96066.0,-66717.0,110114.0,222654.0,598891.0,201171.0,188986.0,9317.0,5301.0,12392.0,3345.0,-714.0,1359.0,3649.0
11714,129403.0,95738.0,-66819.0,110079.0,222648.0,598838.0,200928.0,188630.0,9317.0,5301.0,12392.0,3345.0,-714.0,1359.0,3649.0
11715,129883.0,96423.0,-66161.0,110716.0,223253.0,599456.0,200986.0,188383.0,9317.0,5301.0,12392.0,3345.0,-714.0,1359.0,3649.0
11716,130582.0,97454.0,-65747.0,110933.0,223033.0,599069.0,200429.0,187681.0,9317.0,5301.0,12392.0,3345.0,-714.0,1359.0,3649.0
11717,129901.0,96941.0,-65761.0,111346.0,223335.0,599302.0,200596.0,187802.0,9317.0,5301.0,12392.0,3345.0,-714.0,1359.0,3649.0
11718,129778.0,96267.0,-66300.0,110410.0,223106.0,599177.0,200939.0,188298.0,9317.0,5301.0,12392.0,3345.0,-714.0,1359.0,3649.0
11719,129386.0,96169.0,-66284.0,110499.0,223454.0,599538.0,201539.0,188297.0,9317.0,5301.0,12392.0,3345.0,-714.0,1359.0,3649.0
11720,129545.0,95993.0,-66374.0,110606.0,223344.0,599361.0,201621.0,188644.0,9317.0,5301.0,12392.0,3345.0,-714.0,1359.0,3649.0
11721,129567.0,95954.0,-66749.0,110062.0,222754.0,598874.0,201505.0,188430.0,9530.0,6112.0,12106.0,-129.0,-219.0,662.0,3649.0
11722,129865.0,96242.0,-66467.0,110294.0,222896.0,598897.0,201593.0,188528.0,9530.0,6112.0,12106.0,-129.0,-219.0,662.0,3649.0
11723,130629.0,97140.0,-66177.0,110294.0,222674.0,598516.0,201255.0,188509.0,9530.0,6112.0,12106.0,-129.0,-219.0,662.0,3649.0
11724,129374.0,96648.0,-66006.0,110773.0,223417.0,599400.0,201021.0,187950.0,9530.0,6112.0,12106.0,-129.0,-219.0,662.0,3649.0
11725,128796.0,95818.0,-66506.0,110406.0,223074.0,598991.0,200923.0,187831.0,9530.0,6112.0,12106.0,-129.0,-219.0,662.0,3649.0
11726,129886.0,96383.0,-66493.0,110180.0,222808.0,598787.0,201257.0,188026.0,9530.0,6112.0,12106.0,-129.0,-219.0,662.0,3649.0
11727,129549.0,96614.0,-66116.0,110597.0,223249.0,599178.0,201338.0,187789.0,9530.0,6112.0,12106.0,-129.0,-219.0,662.0,3649.0
11728,129166.0,95756.0,-66520.0,110458.0,223349.0,599493.0,201951.0,188177.0,9530.0,6112.0,12106.0,-129.0,-219.0,662.0,3649.0
11729,129173.0,95822.0,-66751.0,110084.0,222916.0,599029.0,201657.0,188289.0,9530.0,6112.0,12106.0,-129.0,-219.0,662.0,3649.0
11730,129322.0,96225.0,-66344.0,110446.0,223173.0,599090.0,201451.0,188222.0,9530.0,6112.0,12106.0,-129.0,-219.0,662.0,3649.0
11731,129003.0,95944.0,-66264.0,110667.0,223465.0,599398.0,201644.0,188093.0,9632.0,6125.0,12065.0,-2031.0,-286.0,42.0,3649.0
11732,129738.0,96386.0,-66062.0,110788.0,223507.0,599318.0,201505.0,188321.0,9632.0,6125.0,12065.0,-2031.0,-286.0,42.0,3649.0
11733,130026.0,96706.0,-66103.0,110538.0,223113.0,598806.0,201414.0,188289.0,9632.0,6125.0,12065.0,-2031.0,-286.0,42.0,3649.0
11734,129789.0,96692.0,-66195.0,110428.0,223016.0,598716.0,201046.0,187821.0,9632.0,6125.0,12065.0,-2031.0,-286.0,42.0,3649.0
11735,129863.0,96808.0,-66253.0,110316.0,222887.0,598577.0,201128.0,187785.0,9632.0,6125.0,12065.0,-2031.0,-286.0,42.0,3649.0
11736,129221.0,96363.0,-66207.0,110584.0,223311.0,599114.0,201346.0,187625.0,9632.0,6125.0,12065.0,-2031.0,-286.0,42.0,3649.0
11737,128568.0,96225.0,-65867.0,111227.0,223975.0,599836.0,201671.0,186804.0,9632.0,6125.0,12065.0,-2031.0,-286.0,42.0,3649.0
11738,128492.0,96773.0,-65262.0,111924.0,224590.0,600430.0,201808.0,186006.0,9632.0,6125.0,12065.0,-2031.0,-286.0,42.0,3649.0
11739,129276.0,97287.0,-65173.0,111500.0,224373.0,600211.0,202093.0,187086.0,9632.0,6125.0,12065.0,-2031.0,-286.0,42.0,3649.0
11740,129590.0,96601.0,-66017.0,110723.0,223624.0,599381.0,201980.0,188240.0,9632.0,6125.0,12065.0,-2031.0,-286.0,42.0,3649.0
11741,129547.0,96001.0,-66747.0,110038.0,222904.0,598685.0,201754.0,188123.0,9730.0,5399.0,12246.0,-1528.0,-847.0,-516.0,3649.0
11742,130199.0,96735.0,-66384.0,110188.0,222930.0,598638.0,201263.0,187663.0,9730.0,5399.0,12246.0,-1528.0,-847.0,-516.0,3649.0
11743,130877.0,97783.0,-65799.0,110564.0,223138.0,598771.0,201129.0,187635.0,9730.0,5399.0,12246.0,-1528.0,-847.0,-516.0,3649.0
11744,129324.0,96369.0,-66160.0,110731.0,223713.0,599561.0,201669.0,187591.0,9730.0,5399.0,12246.0,-1528.0,-847.0,-516.0,3649.0
11745,130001.0,96088.0,-66546.0,110209.0,222982.0,598583.0,201411.0,188513.0,9730.0,5399.0,12246.0,-1528.0,-847.0,-516.0,3649.0
11746,129974.0,96322.0,-66421.0,110296.0,223043.0,598588.0,201214.0,187876.0,9730.0,5399.0,12246.0,-1528.0,-847.0,-516.0,3649.0
11747,129949.0,96539.0,-66241.0,110446.0,223253.0,598952.0,201449.0,187701.0,9730.0,5399.0,12246.0,-1528.0,-847.0,-516.0,3649.0
11748,130036.0,96449.0,-66090.0,110739.0,223652.0,599420.0,202105.0,188281.0,9730.0,5399.0,12246.0,-1528.0,-847.0,-516.0,3649.0
11749,129678.0,96343.0,-66151.0,110724.0,223731.0,599568.0,202459.0,187954.0,9730.0,5399.0,12246.0,-1528.0,-847.0,-516.0,3649.0
11750,129618.0,96650.0,-66068.0,110675.0,223678.0,599559.0,202257.0,187454.0,9730.0,5399.0,12246.0,-1528.0,-847.0,-516.0,3649.0
11751,129729.0,96986.0,-65805.0,110876.0,223754.0,599524.0,201876.0,187166.0,9819.0,4414.0,12467.0,998.0,-1120.0,-343.0,3649.0
11752,129656.0,96905.0,-65827.0,110874.0,223601.0,599231.0,201335.0,187001.0,9819.0,4414.0,12467.0,998.0,-1120.0,-343.0,3649.0
11753,129860.0,96929.0,-65853.0,110813.0,223554.0,599214.0,201250.0,186839.0,9819.0,4414.0,12467.0,998.0,-1120.0,-343.0,3649.0
11754,129506.0,96076.0,-66499.0,110301.0,223201.0,598919.0,201440.0,187349.0,9819.0,4414.0,12467.0,998.0,-1120.0,-343.0,3649.0
11755,129849.0,96361.0,-66427.0,110346.0,223231.0,598939.0,201874.0,187983.0,9819.0,4414.0,12467.0,998.0,-1120.0,-343.0,3649.0
11756,129614.0,96494.0,-66146.0,110682.0,223596.0,599306.0,202087.0,187262.0,9819.0,4414.0,12467.0,998.0,-1120.0,-343.0,3649.0
11757,129726.0,96751.0,-65808.0,111010.0,223865.0,599519.0,201765.0,186746.0,9819.0,4414.0,12467.0,998.0,-1120.0,-343.0,3649.0
11758,129551.0,96647.0,-66081.0,110729.0,223711.0,599590.0,202296.0,187424.0,9819.0,4414.0,12467.0,998.0,-1120.0,-343.0,3649.0
11759,130150.0,96431.0,-66486.0,110234.0,223173.0,598991.0,202542.0,188503.0,9819.0,4414.0,12467.0,998.0,-1120.0,-343.0,3649.0
11760,129639.0,96578.0,-66134.0,110663.0,223573.0,599296.0,201978.0,187561.0,9819.0,4414.0,12467.0,998.0,-1120.0,-343.0,3649.0
11761,130429.0,96591.0,-66554.0,110101.0,222956.0,598770.0,201511.0,187896.0,9785.0,4092.0,12450.0,3849.0,-1379.0,-9.0,3649.0
11762,129923.0,96326.0,-66659.0,110006.0,222908.0,598717.0,201579.0,187930.0,9785.0,4092.0,12450.0,3849.0,-1379.0,-9.0,3649.0
11763,130067.0,97299.0,-66055.0,110334.0,222933.0,598538.0,201827.0,187353.0,9785.0,4092.0,12450.0,3849.0,-1379.0,-9.0,3649.0
11764,129638.0,97039.0,-66247.0,110296.0,223045.0,598839.0,202258.0,187309.0,9785.0,4092.0,12450.0,3849.0,-1379.0,-9.0,3649.0
11765,129286.0,95951.0,-66320.0,110624.0,223502.0,599266.0,202312.0,187744.0,9785.0,4092.0,12450.0,3849.0,-1379.0,-9.0,3649.0
11766,129093.0,95496.0,-66607.0,110423.0,223406.0,599251.0,202234.0,187668.0,9785.0,4092.0,12450.0,3849.0,-1379.0,-9.0,3649.0
11767,129538.0,96196.0,-66399.0,110402.0,223286.0,599148.0,202166.0,187704.0,9785.0,4092.0,12450.0,3849.0,-1379.0,-9.0,3649.0
11768,129678.0,96289.0,-66336.0,110482.0,223488.0,599433.0,202156.0,187519.0,9785.0,4092.0,12450.0,3849.0,-1379.0,-9.0,3649.0
11769,129456.0,96553.0,-66094.0,110677.0,223703.0,599630.0,202033.0,186848.0,9785.0,4092.0,12450.0,3849.0,-1379.0,-9.0,3649.0
11770,129741.0,96735.0,-66094.0,110468.0,223243.0,598933.0,201865.0,187199.0,9785.0,4092.0,12450.0,3849.0,-1379.0,-9.0,3649.0
11771,130601.0,97635.0,-65865.0,110298.0,222843.0,598321.0,201609.0,187476.0,9729.0,4552.0,12311.0,4734.0,-1610.0,-152.0,3649.0
11772,129678.0,96809.0,-66181.0,109833.0,222591.0,598069.0,201493.0,186998.0,9729.0,4552.0,12311.0,4734.0,-1610.0,-152.0,3649.0
11773,129979.0,97338.0,-65808.0,110805.0,223768.0,599501.0,201658.0,186623.0,9729.0,4552.0,12311.0,4734.0,-1610.0,-152.0,3649.0
11774,129190.0,96073.0,-66249.0,110966.0,224254.0,600366.0,202174.0,187541.0,9729.0,4552.0,12311.0,4734.0,-1610.0,-152.0,3649.0
11775,129279.0,95619.0,-66552.0,110213.0,223146.0,599030.0,201984.0,188003.0,9729.0,4552.0,12311.0,4734.0,-1610.0,-152.0,3649.0
11776,129290.0,96422.0,-66032.0,110751.0,223822.0,599792.0,201769.0,186998.0,9729.0,4552.0,12311.0,4734.0,-1610.0,-152.0,3649.0
11777,129483.0,96651.0,-66057.0,110603.0,223456.0,599179.0,202001.0,187093.0,9729.0,4552.0,12311.0,4734.0,-1610.0,-152.0,3649.0
11778,129543.0,96875.0,-66129.0,110556.0,223021.0,598639.0,202110.0,187323.0,9729.0,4552.0,12311.0,4734.0,-1610.0,-152.0,3649.0
11779,129592.0,97300.0,-65322.0,111604.0,223987.0,599601.0,201926.0,186585.0,9729.0,4552.0,12311.0,4734.0,-1610.0,-152.0,3649.0
11780,129009.0,97044.0,-65156.0,111474.0,224705.0,600491.0,202142.0,186040.0,9729.0,4552.0,12311.0,4734.0,-1610.0,-152.0,3649.0
11781,129088.0,97168.0,-64946.0,111991.0,224942.0,600481.0,202181.0,186046.0,9669.0,5287.0,12173.0,3654.0,-2099.0,-486.0,3649.0
11782,129324.0,97408.0,-65129.0,111486.0,224406.0,600139.0,202202.0,186025.0,9669.0,5287.0,12173.0,3654.0,-2099.0,-486.0,3649.0
11783,129196.0,96859.0,-65627.0,110988.0,224271.0,600037.0,202268.0,186509.0,9669.0,5287.0,12173.0,3654.0,-2099.0,-486.0,3649.0
11784,129096.0,96104.0,-66477.0,110241.0,223372.0,599053.0,202119.0,187094.0,9669.0,5287.0,12173.0,3654.0,-2099.0,-486.0,3649.0
11785,129649.0,96048.0,-66574.0,110148.0,223321.0,599081.0,202154.0,187997.0,9669.0,5287.0,12173.0,3654.0,-2099.0,-486.0,3649.0
11786,130069.0,96623.0,-66019.0,110678.0,223770.0,599479.0,202126.0,187734.0,9669.0,5287.0,12173.0,3654.0,-2099.0,-486.0,3649.0
11787,129750.0,96601.0,-66146.0,110546.0,223619.0,599294.0,202253.0,187399.0,9669.0,5287.0,12173.0,3654.0,-2099.0,-486.0,3649.0
11788,129692.0,96643.0,-66114.0,110595.0,223658.0,599276.0,202340.0,187308.0,9669.0,5287.0,12173.0,3654.0,-2099.0,-486.0,3649.0
11789,129542.0,96624.0,-66157.0,110509.0,223506.0,599022.0,202111.0,186931.0,9669.0,5287.0,12173.0,3654.0,-2099.0,-486.0,3649.0
11790,129746.0,97023.0,-65903.0,110658.0,223624.0,599159.0,202115.0,187189.0,9669.0,5287.0,12173.0,3654.0,-2099.0,-486.0,3649.0
11791,129438.0,96660.0,-66031.0,110684.0,223743.0,599291.0,202123.0,187106.0,9639.0,5634.0,12027.0,2805.0,-2485.0,-800.0,3649.0
